id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine,cluster,playResult
2018121606:1699:15,2,0,1,2,2,177.76775000000004,172.45334999999992,35.90000000000001,8.030000000000001,1,3,1,1,0,0,2,2,3,0,3,4,2,3,0.6499999999999986,-1,-1,0.0,0.0196808510638297,0.0195301535087719,0.0188505747126436,2.8007574222246205,0.0393772211213788,0.0289933480561554,6.966248096181675,6.976805321555076,1,0
2018121606:1796:15,2,1,2,3,1,242.9649500000002,167.3858500000001,28.69,15.39,1,3,1,1,0,0,2,4,3,0,4,5,2,3,-0.1999999999999957,-2,-2,0.0192708333333333,0.0163716814159292,0.0197572499185402,0.0201098901098901,4.104289580033196,0.0370423799811453,0.0418195444835988,8.975305080012571,8.964154676156916,2,7
2018121606:1946:15,0,0,3,4,0,117.1331,117.1331,23.17,10.419999999999998,1,1,3,1,0,0,2,3,2,1,4,3,4,1,-2.6900000000000013,0,-1,0.0,0.0199317040034404,0.0182228443449048,0.0,5.9334210398256335,0.0597610752212653,0.0597610752212653,6.9658508141592765,6.9658508141592765,3,13
2018121606:2119:15,0,1,2,2,2,251.62959999999995,251.62959999999995,32.93,15.310000000000002,1,3,1,1,0,0,2,2,3,1,2,5,2,3,0.4799999999999969,0,-2,0.0197894736842105,0.0188505747126436,0.0202100142382534,0.0194758421985815,2.6507215367349484,0.0278186668023158,0.0278186668023158,6.9841036189701065,6.9841036189701065,0,5
2018121606:2152:15,0,1,3,3,0,127.20274999999997,127.20274999999997,18.99,15.480000000000004,1,2,1,2,0,0,2,2,3,0,4,3,2,3,-1.2600000000000051,-2,0,0.0192708333333333,0.0190288983810578,0.020168269168887,0.0,5.243597327887961,0.0550302568144163,0.0550302568144163,6.96855413896319,6.96855413896319,4,0
2018121606:2323:15,0,0,4,3,0,123.60089999999984,123.60089999999984,17.13,13.459999999999996,1,3,1,1,0,0,2,2,3,0,5,2,3,2,-1.8500000000000008,-2,0,0.0,0.0191643015605875,0.0200683765802726,0.0,5.396400835269007,0.0566338918244123,0.0566338918244123,6.967637776100337,6.967637776100337,5,3
2018121606:2348:15,0,0,3,3,1,141.7097,141.7097,26.8,11.39,1,2,2,1,0,0,2,3,2,0,3,4,2,3,-2.289999999999999,-1,-1,0.0,0.0184757653061224,0.0187415702376508,0.0210344827586206,4.9043925715741405,0.0493967597136963,0.0493967597136963,6.971773280163603,6.971773280163603,1,0
2018121606:2370:15,0,0,4,2,1,135.02790000000027,135.02790000000027,29.07,8.700000000000003,1,3,1,1,0,0,2,2,3,1,3,4,3,2,-1.4399999999999975,0,-2,0.0,0.0188041924006444,0.0203055418109846,0.0210344827586206,4.939719865301901,0.0518411380166616,0.0518411380166616,6.970376492561908,6.970376492561908,6,0
2018121606:2392:15,1,1,1,2,2,361.9800000000001,356.5371,33.79,17.090000000000003,1,3,1,1,0,0,2,2,3,0,3,4,3,2,0.0500000000000042,0,-2,0.0192708333333333,0.0166666666666666,0.020359853121175,0.0203576669112252,1.5959068495256177,0.0193380849770705,0.0168285432287411,6.986187082159235,6.988780971180838,2,11
2018121606:2528:15,2,0,2,3,2,242.31690000000003,168.43804999999998,32.47,13.89,1,3,1,1,0,0,2,4,3,1,4,5,3,2,-3.990000000000002,-1,-3,0.0,0.0178212573746312,0.0188990447130332,0.0198936547323644,4.0430294698852185,0.0371414457679179,0.041558305857851,8.979365863462268,8.976252396652656,6,8
2018121606:2575:15,1,0,2,4,2,287.3943499999998,246.49075,32.65,13.79,1,3,1,1,0,0,2,4,3,1,5,4,3,2,0.4600000000000009,-2,-2,0.0,0.0163525073746312,0.0189919918681082,0.0198936547323644,3.249614843559039,0.0313158557222854,0.032455578961888,8.97912276285181,8.97971526314882,6,0
2018121606:2597:15,2,0,3,2,2,207.28810000000016,138.08144999999985,33.11,11.1,1,3,1,1,0,0,2,4,3,1,5,4,3,2,0.2999999999999972,-2,-2,0.0,0.0175380900334945,0.0198626893939393,0.0198936547323644,4.931871732227616,0.0434178324756703,0.05069471677767,8.975878981957962,8.96378948801595,6,0
2018121606:2619:15,2,1,1,3,2,336.9357500000001,219.30844999999997,32.379999999999995,18.17,1,3,1,1,0,0,2,4,3,1,5,4,3,2,0.3000000000000042,-2,-2,0.0191397849462365,0.0163716814159292,0.018699020067936,0.0198936547323644,3.132574235055696,0.0267113240432337,0.0319185147676708,8.982192450637847,8.972641273056283,0,-5
2018121606:2795:15,0,0,3,2,2,169.49845,169.49845,34.22,8.409999999999998,1,3,1,1,0,0,2,2,3,1,4,3,3,2,-1.2799999999999945,-1,-1,0.0,0.0186486454230815,0.0201005329457364,0.0203576669112252,3.9351392298867633,0.0412983127574322,0.0412983127574322,6.970501205173262,6.970501205173262,6,5
2018121606:2979:15,2,0,2,4,1,246.03709999999995,164.9773999999999,30.92,13.159999999999997,1,3,1,1,0,0,2,4,3,0,4,5,2,3,-2.700000000000003,-2,-2,0.0,0.0163716814159292,0.0196356457722385,0.0201098901098901,4.1642067337708095,0.0365798491365733,0.0424300540558888,8.979677861590794,8.969692818531508,1,5
2018121606:3054:15,1,0,2,4,1,200.7176000000001,174.20070000000027,28.04,13.090000000000003,1,1,3,1,0,0,3,4,1,0,4,4,3,2,-2.740000000000002,-1,-2,0.0,0.0181868185358255,0.0179340260108312,0.0201098901098901,4.0872396035147895,0.0398569931087258,0.0401835354278139,7.975089379307048,7.977037979755535,1,-4
2018121606:3099:15,1,0,3,5,0,214.6228500000001,171.89535000000018,22.69,14.050000000000011,1,3,1,1,0,0,2,4,3,1,4,5,2,3,-7.800000000000002,-2,-2,0.0,0.018958669847642,0.0182692981761316,0.0,4.671446900686954,0.0419340251981557,0.0465399442160593,8.97204398320123,8.970912534864963,3,5
2018121606:3213:15,0,1,2,3,1,188.09045000000003,188.09045000000003,27.190000000000005,13.980000000000004,1,3,1,1,0,0,2,2,3,0,2,5,2,3,-2.6100000000000065,0,-2,0.0192708333333333,0.018078231292517,0.0201335191020599,0.0210344827586206,3.546166219497056,0.037216137236101,0.037216137236101,6.984050226898813,6.984050226898813,2,7
2018121606:3238:15,1,0,1,3,2,264.49340000000007,264.3809999999997,33.26,13.949999999999996,1,3,1,1,0,0,2,2,3,1,5,2,3,2,0.1799999999999997,-2,0,0.0,0.0194897959183673,0.0199968465252278,0.0203576669112252,2.1030255578124017,0.0264656887468647,0.0226945204080475,6.981095936609383,6.9848703197279685,6,9
2018121606:3263:15,0,0,3,3,1,128.97970000000012,128.97970000000012,25.9,9.130000000000004,1,2,2,1,0,0,2,3,2,1,3,4,2,3,-2.84,-1,-1,0.0,0.0186486454230815,0.0190199006856221,0.0196808510638297,5.388444848297828,0.0542721063857335,0.0542721063857335,6.961234209724476,6.961234209724476,6,-5
2018121606:3293:15,0,0,2,3,2,161.83494999999985,161.83494999999985,32.75,12.300000000000004,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-0.8999999999999986,-1,-1,0.0,0.018078231292517,0.0199968465252278,0.0203576669112252,4.121483029469226,0.0432539448370083,0.0432539448370083,6.975283460093138,6.975283460093138,1,0
2018121606:3505:15,2,1,3,2,1,263.26985,186.06774999999996,29.410000000000004,16.379999999999995,1,3,0,2,0,0,2,4,3,1,5,4,3,2,0.2399999999999984,-2,-2,0.0192708333333333,0.0176974000137202,0.0194086021505376,0.0201098901098901,3.681454738932461,0.0341854564812491,0.0376207053613536,8.981008079732641,8.973128067599033,0,0
2018121606:3630:15,1,2,2,2,2,369.3637999999999,359.62845,31.93,17.459999999999994,1,3,1,1,0,0,2,4,3,1,5,4,3,2,1.7700000000000031,-2,-2,0.0192053091397849,0.0163525073746312,0.0183602593126157,0.0198936547323644,2.238421348477853,0.0243662210536062,0.0222451811028854,8.98375585263093,8.986096761810694,0,0
2018121606:3696:15,0,0,2,4,1,173.70149999999995,173.70149999999995,25.95,10.079999999999998,1,3,1,1,0,0,2,2,3,1,3,4,2,3,-2.4999999999999964,-1,-1,0.0,0.018078231292517,0.0204175828146973,0.0196808510638297,3.8226497756208215,0.0402990187188942,0.0402990187188942,6.976971989303489,6.976971989303489,6,7
2018121607:348:15,1,0,2,2,2,244.65435000000008,244.65435000000008,31.59,14.11,1,3,1,1,0,0,2,2,3,0,4,3,3,2,0.4699999999999989,-1,-1,0.0,0.0187686335403726,0.0199206067069558,0.0199829692271552,2.313467960001528,0.0286117945583227,0.0245243953357052,6.979563003886912,6.979563003886912,1,0
2018121607:501:15,0,0,3,3,1,196.4241499999999,196.4241499999999,29.25,13.169999999999996,1,3,1,1,0,0,3,2,2,0,4,3,3,2,-1.4599999999999935,-1,-1,0.0,0.0183840445269016,0.0193518971404762,0.0211764705882352,3.46189610595235,0.0356371657965683,0.0356371657965683,6.979635905259104,6.979635905259104,1,4
2018121607:609:15,0,0,2,4,1,210.8419,210.8419,25.41,12.379999999999995,1,2,2,1,0,0,2,3,2,0,3,4,2,3,-2.619999999999997,-1,-1,0.0,0.0171827541827541,0.0194164401106806,0.0186868686868686,3.348480543952601,0.0332002320221929,0.0332002320221929,6.981028438844461,6.981028438844461,1,0
2018121607:653:15,1,0,2,3,1,161.29545,158.66849999999997,26.38000000000001,11.9,1,2,2,1,0,0,2,2,3,1,3,4,2,3,-1.3600000000000063,-1,-1,0.0,0.0199206067069558,0.0187413785892046,0.0212790697674418,3.5671856732747838,0.0433986203578588,0.0378146891159871,6.962801182550408,6.968487759070011,6,0
2018121607:809:15,0,1,2,4,0,181.05515000000003,181.05515000000003,25.23,12.190000000000005,1,2,1,2,0,0,3,2,2,1,4,3,2,3,-4.269999999999996,-2,0,0.0191836734693877,0.0180582788671023,0.0201061319612217,0.0,3.711576279382277,0.038662252910232,0.038662252910232,6.97238410506412,6.97238410506412,3,7
2018121607:840:15,0,1,2,3,1,176.7860000000001,176.7860000000001,28.06,14.880000000000004,1,2,2,1,0,0,3,3,1,0,4,3,4,1,-2.84,0,-2,0.0188775510204081,0.0177611408199643,0.0191861712756622,0.0196808510638297,3.942619890715326,0.0395958956025929,0.0395958956025929,6.977373773941375,6.977373773941375,2,14
2018121607:887:15,0,0,4,2,1,132.62429999999998,132.62429999999998,25.19,10.38,1,2,1,1,1,0,3,3,1,1,3,4,3,2,-1.2399999999999984,0,-2,0.0,0.018585825117229,0.0188075230092036,0.0196808510638297,5.255447154103736,0.0527806744314579,0.0527806744314579,6.9698396146105965,6.9698396146105965,6,5
2018121607:1088:15,0,1,2,4,0,173.27589999999995,173.27589999999995,20.31,17.08,1,2,2,1,0,0,2,3,2,1,3,4,3,2,-0.6199999999999974,0,-2,0.019381443298969,0.0171625615763546,0.0192528927608553,0.0,4.074426968782157,0.0403980011069052,0.0403980011069052,6.982686570954184,6.982686570954184,3,-6
2018121607:1108:15,3,0,1,1,2,241.84365,159.95559999999992,34.09,12.369999999999996,1,3,1,1,0,0,2,2,3,1,4,3,3,2,-1.990000000000002,-1,-1,0.0,0.0201086956521739,0.0204597701149425,0.0199829692271552,2.275631487737849,0.0289443200183258,0.0250069394256906,6.979325485701196,6.97499306057431,6,10
2018121607:1156:15,0,1,2,2,2,286.7374,286.7374,33.85,15.859999999999996,1,3,1,1,0,0,3,2,2,0,4,3,4,1,1.0999999999999943,0,-2,0.0188775510204081,0.0181372912801484,0.0190074277574277,0.0201852531181217,2.3924329368962685,0.0244125809887374,0.0244125809887374,6.982562442150903,6.982562442150903,2,5
2018121607:1181:15,0,0,4,2,1,150.58729999999997,150.58729999999997,26.01,11.04,1,3,1,1,0,0,3,2,2,1,5,2,3,2,-1.7499999999999964,-2,0,0.0,0.018572359518788,0.0192792010421189,0.0206896551724137,4.555497043907422,0.046484663713341,0.046484663713341,6.966796668776184,6.966796668776184,6,0
2018121607:1304:15,0,0,2,2,2,212.31759999999989,212.31759999999989,37.27,9.299999999999995,1,2,1,1,1,0,3,2,1,0,2,4,2,3,1.3900000000000006,0,-1,0.0,0.0173880471380471,0.0190306122448979,0.0201852531181217,2.8024054529629208,0.0282595507861807,0.0282595507861807,5.976450374344848,5.976450374344848,1,12
2018121607:1368:15,0,0,3,3,1,152.9028000000001,152.9028000000001,24.950000000000006,9.860000000000008,1,3,1,1,0,0,3,2,2,1,3,4,1,4,-2.750000000000004,-2,0,0.0,0.0178845484321674,0.0205530143091719,0.0196808510638297,4.440729666167,0.0457807182079072,0.0457807182079072,6.967299486994352,6.967299486994352,6,0
2018121607:1435:15,1,0,2,2,2,240.40700000000004,187.6676999999998,34.61,12.03,1,3,1,1,0,0,3,2,2,1,4,3,3,2,-0.3200000000000003,-1,-1,0.0,0.0184344293272864,0.0192792010421189,0.021237684729064,3.031954886216438,0.0291172885980857,0.0319714047755687,6.979201936715652,6.97868573014962,6,0
2018121607:1516:15,0,0,1,4,2,193.45755000000003,193.45755000000003,34.080000000000005,10.71,1,2,2,1,0,0,3,3,1,0,3,4,2,3,0.0699999999999931,-1,-1,0.0,0.017090909090909,0.0185444455560001,0.0201852531181217,3.6028575777993668,0.0361836485575259,0.0361836485575259,6.974154536744624,6.974154536744624,1,5
2018121607:1547:15,0,0,2,6,0,186.5797,186.5797,20.28,12.260000000000003,1,3,1,1,0,0,3,3,2,1,4,4,1,4,-2.899999999999995,-3,0,0.0,0.0180423791138076,0.0194745346713452,0.0,4.196598022185693,0.0428771190006201,0.0428771190006201,7.967842160749535,7.967842160749535,3,0
2018121607:1689:15,0,0,2,3,2,217.49755,217.49755,35.52,11.919999999999996,1,3,1,1,0,0,2,2,3,0,4,3,3,2,1.460000000000008,-1,-1,0.0,0.0187686335403726,0.0189125883793498,0.0199829692271552,3.135667505220173,0.0321842705814387,0.0321842705814387,6.977011235298972,6.977011235298972,1,-2
2018121607:1753:15,2,1,0,4,0,187.07325,163.90335,20.19,14.759999999999998,1,2,2,1,0,0,2,2,3,0,3,4,2,3,-1.7600000000000016,-1,-1,0.0201086956521739,0.0,0.0199517879670555,0.0,2.8126331768081623,0.0374184978344044,0.0305057828287219,6.967927001856225,6.969494217171277,4,12
2018121607:1817:15,0,0,2,3,2,161.9698500000001,161.9698500000001,32.91,10.570000000000004,1,3,1,1,0,0,2,2,3,1,3,4,3,2,-0.6699999999999946,0,-2,0.0,0.0187686335403726,0.0189125883793498,0.0199829692271552,4.2106601938570645,0.0432179198782983,0.0432179198782983,6.981478034337872,6.981478034337872,6,5
2018121607:2156:15,0,0,3,2,2,233.04565000000005,233.04565000000005,34.44,12.96,1,2,2,1,0,0,3,3,1,0,4,3,3,2,0.6899999999999977,-1,-1,0.0,0.017986589248494,0.0186544617847138,0.0201852531181217,2.990830337318031,0.0300370335168238,0.0300370335168238,6.982835980847528,6.982835980847528,1,0
2018121607:2178:15,0,2,1,2,2,299.36695,299.36695,34.89,12.659999999999997,1,3,1,1,0,0,3,2,2,0,4,3,3,2,-1.5499999999999972,-1,-1,0.0190306122448979,0.0176851851851851,0.0190561118064247,0.0209330628803245,2.2447367687047617,0.0233826746740079,0.0233826746740079,6.979957707422278,6.979957707422278,2,6
2018121607:2222:15,0,1,1,3,2,267.4056000000004,267.4056000000004,34.33,13.260000000000003,1,1,3,1,0,0,2,3,2,0,4,3,3,2,-0.4499999999999957,-1,-1,0.019381443298969,0.0174285714285714,0.0179807281044162,0.0199829692271552,2.640184049997454,0.0261774622520994,0.0261774622520994,6.977562175212486,6.977562175212486,2,9
2018121607:2328:15,0,2,3,2,1,299.8209000000001,299.8209000000001,27.58,18.570000000000007,1,3,1,1,0,0,2,3,3,0,4,4,1,4,-9.839999999999996,-3,0,0.0197450694755714,0.0173711948970569,0.0208694199411921,0.0186868686868686,2.6215650743493857,0.026682596176584,0.026682596176584,7.983323377389635,7.983323377389635,2,8
2018121607:2501:15,0,0,3,3,1,138.4030499999999,138.4030499999999,27.06,9.25,1,3,1,1,0,0,2,2,3,1,3,4,2,3,-2.5800000000000023,-1,-1,0.0,0.0181446062682944,0.01950936070026,0.0212790697674418,4.92763707158188,0.05057692008955,0.05057692008955,6.963873628507464,6.963873628507464,6,0
2018121607:2523:15,2,0,1,3,2,142.74725000000012,128.58075000000022,33.72,7.590000000000002,1,3,1,1,0,0,2,3,3,0,3,5,3,2,-0.009999999999998,0,-3,0.0,0.0201086956521739,0.0189125883793498,0.0199829692271552,4.487452437476054,0.0560431111632622,0.0466632835786071,7.957967666627552,7.961113930351161,1,0
2018121607:2707:15,0,1,1,3,2,279.2818499999999,279.2818499999999,37.41,14.189999999999998,1,3,1,1,0,0,3,2,2,1,4,3,2,3,-0.6900000000000048,-2,0,0.0191836734693877,0.0176851851851851,0.0193328595806138,0.0204286608260325,2.406171399967453,0.0250642854163276,0.0250642854163276,6.982096938988337,6.982096938988337,0,0
2018121607:2807:15,0,0,2,4,1,162.63190000000031,162.63190000000031,26.81,10.620000000000005,1,3,1,1,0,0,2,2,3,0,4,3,4,1,-0.9999999999999964,0,-2,0.0,0.0187686335403726,0.0195042087263728,0.0186868686868686,4.1935192296222255,0.043041986227794,0.043041986227794,6.975404579298402,6.975404579298402,1,0
2018121607:3021:15,1,0,3,3,0,183.6160500000001,157.2435000000001,22.8,13.5,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-5.460000000000001,0,-2,0.0,0.0178845484321674,0.0205156589414929,0.0,3.7012658710852895,0.0381230290053619,0.0381573801142813,6.9727692649961694,6.974561746590479,5,12
2018121607:3175:15,0,0,3,3,1,98.75139999999992,98.75139999999992,23.28,8.029999999999994,1,1,3,1,0,0,2,3,2,1,4,3,3,2,-1.910000000000004,-1,-1,0.0,0.018158068005894,0.0191856882635162,0.0211235955056179,7.048001344791068,0.0708850709964618,0.0708850709964618,6.959494245144879,6.959494245144879,6,0
2018121607:3197:15,0,0,2,3,2,199.16019999999983,199.16019999999983,31.94,10.589999999999996,1,2,2,1,0,0,2,3,2,0,4,3,3,2,-0.3599999999999994,-1,-1,0.0,0.0171625615763546,0.0188090252960266,0.0212013326365299,3.4946741367000063,0.0351475847081897,0.0351475847081897,6.974894582351293,6.974894582351293,1,0
2018121607:3414:15,0,0,3,2,2,173.0639499999999,173.0639499999999,32.629999999999995,11.420000000000002,1,3,1,1,0,0,2,2,3,1,4,3,3,2,0.1500000000000056,-1,-1,0.0,0.0181446062682944,0.0199206067069558,0.0212013326365299,3.882957715919465,0.0404474762074944,0.0404474762074944,6.976887156452861,6.976887156452861,6,-3
2018121607:3620:15,0,0,1,4,2,206.2923499999999,206.2923499999999,32.65,9.53,1,3,1,1,0,0,2,2,3,1,3,4,3,2,0.6999999999999957,0,-2,0.0,0.0177884615384615,0.0192116151975558,0.0212013326365299,3.252665452693715,0.0339324264811564,0.0339324264811564,6.980610042010768,6.980610042010768,6,0
2018121607:3667:15,0,0,2,3,2,240.01865,240.01865,31.27,11.870000000000005,1,3,1,1,0,0,2,2,3,0,3,4,3,2,0.8000000000000043,0,-2,0.0,0.0173425066312997,0.0199833030220285,0.0212013326365299,2.795616090666288,0.0291644003497228,0.0291644003497228,6.979168285464484,6.979168285464484,1,0
2018121607:3689:15,0,0,2,4,1,191.9008500000001,191.9008500000001,30.63,9.909999999999997,1,3,1,1,0,0,2,2,3,0,4,3,4,1,0.3200000000000038,0,-2,0.0,0.0173425066312997,0.0202683761429258,0.0186868686868686,3.564340647787644,0.0364771703720957,0.0364771703720957,6.979155902644518,6.979155902644518,1,-6
2018121607:3709:15,0,1,3,2,1,135.15664999999984,135.15664999999984,26.25,8.36999999999999,1,3,1,1,0,0,2,2,3,1,3,4,1,4,-6.429999999999996,-2,0,0.0201086956521739,0.0180221521871895,0.0195733194009056,0.0211235955056179,5.060794270944129,0.0517917542348083,0.0517917542348083,6.970404711865822,6.970404711865822,0,-6
2018121608:61:15,1,1,1,4,1,241.6066,208.43725000000023,31.43,14.510000000000003,1,3,1,1,0,0,1,3,4,1,4,4,3,2,0.9099999999999966,-1,-2,0.0212790697674418,0.0168181818181818,0.0196009279874272,0.0209302325581395,3.1424325546417413,0.0331116782405778,0.0335832486755605,7.979305201099639,7.97121435827809,0,14
2018121608:86:15,1,0,2,4,1,148.09064999999995,112.55159999999997,28.980000000000004,9.180000000000009,1,3,1,1,0,0,1,3,4,0,3,5,3,2,-3.1300000000000066,0,-3,0.0,0.0168604183427192,0.0206950317124735,0.0209302325581395,5.819552987252071,0.054020966212249,0.0621936960469687,7.966236896117344,7.946691117674026,1,3
2018121608:200:15,1,0,2,5,0,159.0206000000001,123.08965000000003,23.37,10.84,1,3,1,1,0,0,1,3,4,0,4,4,4,1,-2.629999999999999,0,-3,0.0,0.018678600160901,0.020014799154334,0.0,5.32132474176342,0.0503079475237799,0.0568691193776243,7.962269039357165,7.959379200444554,5,0
2018121608:222:15,2,1,2,3,1,290.38154999999995,283.6663999999998,33.59,16.289999999999996,1,3,1,1,0,0,1,4,4,1,5,4,3,2,0.7199999999999989,-2,-2,0.0212790697674418,0.0175199548846087,0.0205003523608174,0.0209302325581395,2.2808482076128875,0.0309937046620214,0.0246768739618086,8.979337530225319,8.98589892916468,0,0
2018121608:253:15,3,0,0,5,1,243.9792,219.8439,25.21,13.79,1,3,1,1,0,0,1,3,5,1,3,6,2,3,-1.6499999999999986,-1,-3,0.0,0.0,0.0204304939871331,0.0206976744186046,2.388058072113896,0.0368883904857463,0.0272920922527302,8.979506449730142,8.981805271831512,6,0
2018121608:317:15,3,0,2,3,1,185.30235,138.55235,26.76,13.78,1,3,1,1,0,0,2,4,3,1,3,6,2,3,-2.18,-1,-3,0.0,0.0180070754716981,0.0199414311179017,0.0209302325581395,4.0562285663144655,0.0485692707081156,0.0433049313129658,8.967620486194589,8.971130045791357,6,0
2018121608:339:15,4,0,2,3,1,213.3766,141.98579999999995,29.580000000000005,12.630000000000004,1,3,1,1,0,0,2,5,3,0,6,4,3,2,1.8499999999999943,-3,-2,0.0,0.0188079896907216,0.019775318161091,0.0214285714285714,3.894755672750376,0.0468654950917767,0.0422577469014507,9.976567252454112,9.971828168732364,1,0
2018121608:576:15,3,0,3,4,0,157.7815,146.65199999999996,22.64,10.630000000000004,1,3,1,1,0,0,2,3,5,0,3,7,2,3,-2.4599999999999973,-1,-4,0.0,0.0199014068368907,0.020813953488372,0.0,4.200420042004201,0.0633787864863751,0.0477320459318659,9.955634849459535,9.959086817772686,5,11
2018121608:629:15,3,1,2,2,1,211.21135000000004,162.6854000000001,26.98,14.510000000000002,1,2,2,1,0,0,1,4,4,0,5,4,3,2,-2.649999999999995,-2,-2,0.0212790697674418,0.0175199548846087,0.0195349281361593,0.0209302325581395,3.436079697379112,0.0426113464072835,0.0368809985407418,8.971592435728477,8.975412667639507,2,0
2018121608:926:15,2,0,2,5,0,194.31949999999995,170.82524999999995,26.550000000000004,14.04,1,2,2,1,0,0,2,4,3,0,4,5,2,3,-3.4500000000000064,-2,-2,0.0,0.017838512763596,0.0200858657645399,0.0,3.857743512741824,0.0463154752868343,0.0409775486937674,8.974269180396202,8.976584257889275,5,5
2018121608:1087:15,2,0,2,4,1,251.2459,172.33970000000005,29.77,13.509999999999998,1,3,1,1,0,0,2,4,3,1,4,5,2,3,-5.469999999999995,-2,-2,0.0,0.017838512763596,0.0200776340594888,0.0209302325581395,3.800633284147529,0.0358214800719136,0.040617454945088,8.97611901328539,8.970987532182079,6,2
2018121608:1118:15,4,0,2,2,2,325.4276000000001,295.5594,32.68,14.22,1,3,1,1,0,0,2,5,3,1,7,3,3,2,0.2399999999999949,-4,-1,0.0,0.0188092979127134,0.0196022727272727,0.0211794019933554,1.8574946355960933,0.0307288011219699,0.0203004878207223,9.97848983921462,9.983082926816063,6,5
2018121608:1203:15,2,0,2,4,0,112.01105000000004,74.23960000000007,24.64,7.740000000000002,1,1,3,1,0,0,1,4,3,0,4,4,3,2,-3.480000000000004,-1,-2,0.0,0.018678600160901,0.0199312896405919,0.0,7.664373191665898,0.0714215249299064,0.0808194009665999,7.94643385630257,7.932650499194501,5,15
2018121608:1290:15,0,0,6,2,0,69.28809999999996,69.28809999999996,14.44,7.009999999999992,1,1,3,1,0,0,1,4,3,0,4,4,3,2,1.41,-1,-2,0.0,0.0188372233212916,0.0182479968731678,0.0,11.647021638636367,0.1154599418947843,0.1154599418947843,7.913405043578912,7.913405043578912,5,0
2018121608:1334:15,2,0,3,3,1,143.62585000000004,143.08485000000005,24.51,10.11,1,3,1,1,0,0,1,3,5,0,4,5,3,2,-0.2300000000000004,-1,-3,0.0,0.0199810558700281,0.0193358738844374,0.0206976744186046,4.500825908543077,0.0626628145281646,0.0489220207450334,8.96518732526213,8.972044559574265,1,0
2018121608:1420:15,2,0,4,2,1,144.36940000000018,110.52695000000008,24.47,10.840000000000003,1,2,2,1,0,0,2,4,3,0,4,5,2,3,0.4099999999999966,-2,-2,0.0,0.0190778295493486,0.0196022727272727,0.0209302325581395,5.926156471340243,0.0623400803771435,0.0633329699227201,8.965366622012699,8.972857298604549,1,0
2018121608:1464:15,3,0,1,4,2,282.84845000000007,226.1565999999998,32.71,12.78,1,3,1,1,0,0,2,5,3,0,6,4,3,2,1.8999999999999984,-3,-2,0.0,0.0172641509433962,0.0183027069374925,0.0211794019933554,2.8962232364653544,0.0353546218832028,0.0309520040538282,9.975251764681758,9.973469710811004,1,8
2018121608:1514:15,2,0,3,3,0,121.64265000000005,76.69150000000005,19.56,8.369999999999997,1,2,1,2,0,0,2,4,2,1,3,5,3,2,-2.02,0,-3,0.0,0.0179166666666666,0.0205201787459852,0.0,7.471492929464147,0.0657664067660479,0.0782355280572162,7.950675194925465,7.934803726618988,3,0
2018121608:1558:15,3,0,1,6,0,220.1636,216.45920000000004,22.87,12.380000000000004,1,3,1,1,0,0,2,5,3,0,4,6,3,2,-0.6399999999999971,-1,-4,0.0,0.0163559322033898,0.0198636575444472,0.0,3.0814121090718247,0.0454207689191128,0.0323386578163459,9.968205461756623,9.972281150443132,5,-4
2018121608:1685:15,1,0,3,3,1,146.97709999999995,138.23169999999996,22.94,12.299999999999995,1,3,1,1,0,0,1,3,4,0,3,5,2,3,-4.630000000000003,-1,-2,0.0,0.0180584607133279,0.0208527131782945,0.0206976744186046,4.738421071288281,0.054430247977406,0.0506396145023175,7.959177314016945,7.956594616140871,1,2
2018121608:1771:15,2,0,1,5,1,163.92739999999995,108.21885000000007,26.25,8.079999999999998,1,3,1,1,0,0,2,4,3,1,4,5,2,3,-2.189999999999994,-2,-2,0.0,0.0177358490566037,0.0196503425417087,0.0209302325581395,6.052549994755991,0.0549023531148545,0.0646837404019724,8.963398431256762,8.953797328284306,6,0
2018121608:1793:15,2,0,5,1,2,233.3465500000001,223.11065000000008,32.72,14.230000000000004,1,2,2,1,0,0,2,5,3,0,6,4,3,2,0.3799999999999954,-3,-2,0.0,0.018500409591234,0.0179411764705882,0.0211794019933554,3.464648594766766,0.042854715443618,0.0358566478112989,9.982858113822552,9.986553757070762,1,0
2018121608:1991:15,3,0,0,5,1,255.2175500000001,250.0999500000001,27.52,12.77000000000001,1,3,1,1,0,0,1,3,5,0,4,5,2,3,-1.4700000000000024,-2,-2,0.0,0.0,0.0200715635465584,0.0206976744186046,2.179128784312032,0.0352640325871006,0.0239904086346278,8.976490644941933,8.980007992804476,1,0
