,playId,defenseTeam,areaDifference,numberPlayersDeep,numberPlayersDeepDifference,numberPlayersUnderneath,densityDifference,heightDifference,widthDifference,cluster,homeScore,visitorScore,down,quarter,yardsToGo,yardsToEndZone,gameClock,defenseValoration
3563,2018120907:1441:14,NO,73.70099999999974,3,2,4,0.0949783585025986,-0.6599999999999966,-17.519999999999996,0.0,7.0,3.0,3,2,8,75.0,06:22:00,0
3564,2018120907:1626:14,NO,15.451450000000108,1,0,6,0.453031916098486,2.3100000000000023,-10.6,0.0,7.0,3.0,3,2,19,66.0,04:44:00,1
3566,2018120907:2264:14,NO,24.78184999999999,1,0,6,0.2824647877378001,0.5600000000000023,-15.449999999999989,0.0,14.0,3.0,3,3,5,32.0,12:57:00,1
3567,2018120907:2616:14,NO,85.09715000000006,2,1,3,0.0587563743321603,2.4999999999999982,-11.900000000000002,2.0,14.0,3.0,3,3,3,69.0,07:28:00,1
3568,2018120907:2996:14,TB,-34.153000000000034,0,0,5,-0.1464000234240036,-0.7199999999999989,-6.649999999999999,0.0,14.0,11.0,3,3,2,23.0,00:12:00,0
3570,2018120907:3348:14,NO,30.058800000000133,2,1,4,0.1996087668170377,-0.0299999999999869,-17.09999999999998,0.0,14.0,18.0,3,4,11,92.0,10:52:00,1
3571,2018120907:3444:14,TB,0.7925000000000466,1,1,4,6.309148264983856,0.6400000000000006,-10.840000000000003,1.0,14.0,18.0,3,4,5,58.0,09:57:00,0
3572,2018120907:3805:14,TB,129.34689999999995,2,1,5,0.0541180345257598,3.780000000000001,-10.310000000000002,0.0,14.0,25.0,3,4,10,69.0,05:19:00,0
3573,2018120907:3924:14,TB,104.07225000000014,1,0,6,0.0672609653389831,1.7100000000000062,-13.009999999999994,0.0,14.0,25.0,3,4,1,33.0,03:35:00,0
3574,2018120908:140:14,NYG,105.31239999999966,2,2,4,0.0569733478678676,4.629999999999988,-4.08000000000002,0.0,0.0,0.0,3,1,9,61.0,13:06:00,1
3575,2018120908:241:14,WAS,-48.74624999999992,6,4,1,-0.1436007898043441,-2.5,-23.61,0.0,0.0,0.0,3,1,18,97.0,11:45:00,1
3576,2018120908:390:14,NYG,-88.9034500000001,1,1,6,-0.0787371018784984,-6.019999999999996,-20.539999999999992,0.0,0.0,0.0,3,1,15,77.0,11:06:00,1
3577,2018120908:485:14,WAS,-73.03640000000004,1,0,4,-0.0684590149569255,0.9299999999999996,-14.71,1.0,0.0,0.0,3,1,6,79.0,09:40:00,1
3579,2018120908:1442:14,NYG,186.93015,1,1,6,0.0374471426893949,10.569999999999991,-0.3800000000000132,0.0,0.0,10.0,3,2,7,82.0,09:11:00,1
3581,2018120908:2112:14,NYG,12.478999999999814,2,2,5,0.5609423832037906,-1.0800000000000036,-14.180000000000003,0.0,0.0,31.0,3,2,13,88.0,01:14:00,1
3582,2018120908:2391:14,WAS,-14.662899999999809,4,3,3,-0.4773953310736683,-0.4500000000000028,-18.620000000000005,0.0,0.0,34.0,3,3,16,81.0,14:13:00,1
3583,2018120908:2617:14,WAS,-56.34464999999997,1,0,5,-0.1064874837273814,-0.6800000000000068,-15.730000000000013,0.0,0.0,34.0,3,3,3,64.0,09:18:00,0
3584,2018120908:2692:14,WAS,28.10010000000011,1,1,6,0.249109433774256,-0.3999999999999915,-14.499999999999986,0.0,0.0,34.0,3,3,2,43.0,07:11:00,0
3585,2018120908:3047:14,NYG,37.15214999999975,1,1,4,0.1345817133059603,4.399999999999992,-7.210000000000008,0.0,0.0,40.0,3,3,2,32.0,00:10:00,1
3586,2018120908:3182:14,WAS,-46.72855000000004,4,2,3,-0.1498013527062148,-2.75,-20.31,0.0,0.0,40.0,3,4,10,89.0,14:07:00,1
3587,2018120908:3431:14,WAS,108.0233500000002,1,0,5,0.0555435468350128,2.4399999999999977,-12.32,0.0,8.0,40.0,3,4,5,80.0,10:37:00,1
3588,2018120908:3687:14,WAS,-42.29459999999981,1,1,6,-0.1655057619648851,-0.269999999999996,-13.849999999999994,0.0,16.0,40.0,3,4,5,80.0,07:24:00,1
3589,2018120909:413:14,LAC,27.13305,0,0,6,0.2211325302536943,1.1700000000000037,-8.879999999999992,0.0,7.0,0.0,3,1,8,44.0,07:09:00,1
3590,2018120909:1006:14,LAC,92.06265,1,1,6,0.0760351782183111,5.239999999999995,-3.1000000000000085,0.0,14.0,3.0,3,2,7,54.0,12:21:00,1
3591,2018120909:1094:14,CIN,91.5496499999999,1,1,5,0.0655382079560108,3.3199999999999967,-10.070000000000004,0.0,14.0,3.0,3,2,12,105.0,10:42:00,1
3592,2018120909:1303:14,LAC,8.742600000000067,1,1,5,0.6862946949420028,8.770000000000003,-3.3599999999999923,0.0,14.0,3.0,3,2,12,36.0,07:59:00,0
3593,2018120909:1571:14,CIN,-61.57209999999992,1,1,4,-0.0812056109828965,-2.599999999999998,-14.18,0.0,14.0,6.0,3,2,10,93.0,04:09:00,1
3594,2018120909:1707:14,LAC,16.925199999999734,4,2,3,0.4135844775837278,0.8499999999999872,-10.050000000000018,0.0,14.0,6.0,3,2,21,65.0,02:18:00,1
3597,2018120909:2676:14,LAC,84.11199999999997,0,0,7,0.0832223701731025,3.1699999999999875,-5.260000000000019,0.0,20.0,12.0,3,3,2,64.0,06:09:00,0
3598,2018120909:2773:14,LAC,-34.78549999999984,1,1,4,-0.1437380517744469,-1.1700000000000017,-11.78,2.0,20.0,12.0,3,3,7,34.0,04:12:00,1
3599,2018120909:2964:14,CIN,94.87484999999984,1,1,5,0.0632412067054652,3.039999999999992,-9.45000000000001,0.0,20.0,12.0,3,3,2,87.0,01:16:00,1
3600,2018120909:3163:14,LAC,150.48355000000004,2,2,5,0.0465167122918086,3.530000000000016,-9.649999999999975,0.0,20.0,12.0,3,4,5,38.0,12:22:00,1
3601,2018120909:3296:14,CIN,36.87885000000003,1,0,6,0.1898106909515886,7.380000000000003,-7.789999999999996,1.0,20.0,15.0,3,4,10,38.0,09:54:00,0
3603,2018120909:3556:14,LAC,53.2131,1,0,6,0.1315465552655267,0.0399999999999991,-14.440000000000005,0.0,23.0,15.0,3,4,6,62.0,05:02:00,0
3604,2018120909:3625:14,LAC,-41.72204999999974,1,0,5,-0.1438088492775412,1.9100000000000108,-15.219999999999985,2.0,23.0,15.0,3,4,6,49.0,04:20:00,1
3606,2018120909:4073:14,LAC,-231.84075000000013,2,-1,5,-0.0301931390404835,-11.189999999999998,-36.26,0.0,26.0,21.0,3,4,19,96.0,00:18:00,1
3607,2018120910:262:14,DEN,-33.962399999999974,2,2,3,-0.147221633335689,-1.5400000000000027,-15.530000000000005,0.0,0.0,0.0,3,1,10,22.0,10:32:00,1
3608,2018120910:374:14,SF,-43.10399999999999,1,0,5,-0.1391982182628063,0.2300000000000004,-15.829999999999998,0.0,3.0,0.0,3,1,9,89.0,09:32:00,1
3609,2018120910:619:14,DEN,41.97049999999979,1,1,5,0.1429575535197348,3.0399999999999903,-10.070000000000018,0.0,3.0,0.0,3,1,2,53.0,07:01:00,0
3610,2018120910:702:14,DEN,-1.207499999999925,1,1,5,-4.968944099379191,5.490000000000007,-8.559999999999988,1.0,3.0,0.0,3,1,3,40.0,05:02:00,1
3611,2018120910:847:14,SF,83.82949999999983,1,1,4,0.059644874417717,6.329999999999998,-7.600000000000001,0.0,3.0,0.0,3,1,2,71.0,02:24:00,1
3612,2018120910:1497:14,SF,-110.1119499999996,1,1,4,-0.0454083321565008,-1.9299999999999928,-12.779999999999989,0.0,13.0,0.0,3,2,10,75.0,09:41:00,1
3613,2018120910:1738:14,SF,10.505299999999863,1,0,6,0.6663303285008606,-1.9000000000000057,-16.730000000000004,0.0,13.0,0.0,3,2,26,59.0,06:01:00,1
3614,2018120910:1786:14,DEN,24.743249999999847,1,1,4,0.2020753134693312,0.4399999999999977,-12.550000000000004,0.0,13.0,0.0,3,2,9,89.0,04:38:00,0
3615,2018120910:1879:14,DEN,229.34625000000008,2,2,5,0.0305215367593758,8.71,-5.530000000000001,1.0,13.0,0.0,3,2,8,70.0,03:20:00,0
3616,2018120910:2147:14,SF,-25.69000000000028,4,3,3,-0.2724795640326946,3.529999999999994,-11.640000000000008,2.0,13.0,0.0,3,2,3,67.0,01:22:00,1
3617,2018120910:3044:14,SF,-17.832700000000102,1,0,5,-0.3364605471970013,-2.480000000000004,-19.15000000000001,2.0,20.0,0.0,3,3,5,47.0,09:22:00,1
3618,2018120910:3142:14,SF,-24.48320000000044,1,1,5,-0.2450660044438591,0.1299999999999972,-12.150000000000002,0.0,20.0,0.0,3,3,7,37.0,07:10:00,1
3619,2018120910:3483:14,DEN,-3.0249499999999045,1,1,5,-1.9835038595679888,-2.960000000000001,-16.5,0.0,20.0,7.0,3,3,9,52.0,02:23:00,1
3620,2018120910:3589:14,SF,55.07960000000003,2,1,5,0.1270887951255999,5.170000000000005,-10.399999999999991,0.0,20.0,7.0,3,3,5,97.0,00:54:00,0
3621,2018120910:3821:14,DEN,-139.41754999999972,0,0,4,-0.0286907925150026,-7.149999999999992,-19.47999999999999,0.0,20.0,7.0,3,4,9,55.0,11:23:00,1
3622,2018120910:4051:14,DEN,121.73300000000006,1,1,6,0.0575028956815325,7.299999999999997,-4.690000000000005,1.0,20.0,7.0,3,4,2,81.0,07:05:00,1
3623,2018120910:4224:14,SF,54.766350000000045,2,1,5,0.1278157116550581,-1.8900000000000008,-18.46,0.0,20.0,7.0,3,4,10,27.0,06:15:00,1
3625,2018120910:4690:14,DEN,190.4215500000003,1,0,6,0.0367605452219036,4.8500000000000085,-10.859999999999983,0.0,20.0,14.0,3,4,7,87.0,03:39:00,0
3626,2018120910:4797:14,DEN,39.26050000000004,0,0,6,0.1528253588212069,-2.230000000000004,-14.920000000000002,0.0,20.0,14.0,3,4,3,49.0,02:39:00,0
3627,2018120911:141:14,ARI,17.02465000000015,1,1,6,0.4111685115406154,1.1500000000000057,-12.159999999999997,1.0,0.0,0.0,3,1,2,65.0,13:09:00,0
3628,2018120911:412:14,ARI,46.20804999999999,0,0,6,0.1298475049260897,4.060000000000002,-2.6299999999999955,0.0,0.0,0.0,3,1,8,73.0,09:13:00,1
3629,2018120911:660:14,ARI,194.59550000000013,3,3,4,0.0359720548522447,11.000000000000002,0.2200000000000024,0.0,0.0,0.0,3,1,17,95.0,04:39:00,1
3630,2018120911:851:14,DET,8.254549999999938,1,1,6,0.8480171541755823,4.239999999999995,-9.780000000000008,2.0,0.0,0.0,3,1,6,50.0,02:44:00,1
3631,2018120911:1376:14,DET,70.40305000000006,1,1,5,0.0852235805124919,2.9000000000000075,-8.649999999999988,1.0,0.0,3.0,3,2,9,84.0,08:51:00,0
3632,2018120911:1501:14,DET,223.95409999999995,3,3,4,0.0312564047722278,6.659999999999998,-7.370000000000001,1.0,0.0,3.0,3,2,10,74.0,06:38:00,0
3633,2018120911:1584:14,DET,137.66200000000003,4,2,3,0.0508491813281806,7.829999999999998,-8.420000000000002,0.0,0.0,3.0,3,2,16,46.0,05:28:00,1
3634,2018120911:1728:14,ARI,66.8867500000002,1,1,5,0.0897038651152878,5.480000000000011,-2.679999999999985,1.0,0.0,3.0,3,2,15,61.0,04:15:00,1
3635,2018120911:2048:14,ARI,25.540500000000065,1,1,5,0.2349210078111229,1.5600000000000025,-11.049999999999995,1.0,0.0,3.0,3,2,6,52.0,00:45:00,1
3636,2018120911:2239:14,DET,64.18529999999991,1,1,7,0.1246391307667022,6.58,-2.6999999999999997,1.0,0.0,3.0,3,3,6,71.0,13:51:00,0
3637,2018120911:2371:14,DET,444.739,2,1,6,0.0179880784010397,12.909999999999997,-1.6300000000000097,1.0,0.0,3.0,3,3,5,56.0,12:16:00,1
3638,2018120911:2485:14,ARI,100.7048500000001,2,1,3,0.0496500416812099,4.110000000000001,-8.79,0.0,0.0,3.0,3,3,7,97.0,10:03:00,0
3639,2018120911:2563:14,ARI,64.43610000000004,2,2,5,0.1086347559830591,4.699999999999989,-7.890000000000015,0.0,0.0,3.0,3,3,3,74.0,08:00:00,1
3640,2018120911:2658:14,DET,53.43834999999959,2,2,5,0.1309920684302575,3.0700000000000074,-9.06999999999998,0.0,0.0,3.0,3,3,6,82.0,06:29:00,0
3641,2018120911:2792:14,DET,-99.4803499999999,4,4,2,-0.0603134186801715,-0.2200000000000024,-14.290000000000004,2.0,0.0,3.0,3,3,14,44.0,03:16:00,1
3642,2018120911:2947:14,DET,-61.58330000000015,4,4,4,-0.1299053477160201,-2.8700000000000045,-16.700000000000003,0.0,0.0,10.0,3,3,12,77.0,01:58:00,1
3643,2018120911:3071:14,ARI,31.92385000000036,2,1,3,0.1566227131126084,-1.4399999999999975,-19.14999999999999,0.0,0.0,10.0,3,4,11,90.0,01:58:00,1
3644,2018120911:3159:14,ARI,35.91440000000006,3,2,4,0.1949078920989906,-1.6099999999999994,-19.540000000000006,0.0,0.0,10.0,3,4,13,88.0,13:51:00,1
3645,2018120911:3318:14,DET,27.853099999999728,1,1,6,0.2513185246884572,5.189999999999984,-6.690000000000026,2.0,0.0,10.0,3,4,7,38.0,10:52:00,0
3647,2018120911:4317:14,DET,191.31944999999973,2,0,5,0.0365880207161373,6.009999999999991,-10.38000000000001,0.0,3.0,17.0,3,4,2,75.0,00:38:00,0
3648,2018120912:152:14,PHI,12.549750000000188,1,0,4,0.3984143110420466,-1.0799999999999983,-16.990000000000002,0.0,0.0,0.0,3,1,6,88.0,13:47:00,1
3649,2018120912:238:14,DAL,43.6575000000002,1,0,6,0.1603390024623482,0.8700000000000063,-12.659999999999991,1.0,0.0,0.0,3,1,4,79.0,12:03:00,0
3650,2018120912:447:14,PHI,147.07555,1,0,6,0.047594586591721,4.109999999999999,-9.15,0.0,0.0,0.0,3,1,4,81.0,07:28:00,0
3651,2018120912:605:14,PHI,-58.043999999999855,0,0,4,-0.0689132382330647,-4.590000000000003,-12.900000000000006,0.0,0.0,0.0,3,1,3,35.0,04:15:00,0
3653,2018120912:813:14,DAL,-39.59260000000009,1,-1,5,-0.1515434702444393,1.9600000000000009,-11.910000000000004,0.0,3.0,0.0,3,1,11,65.0,01:08:00,1
3654,2018120912:943:14,PHI,107.86940000000044,2,1,5,0.0648932876237373,3.960000000000008,-12.489999999999997,0.0,3.0,0.0,3,2,6,88.0,15:00:00,0
3655,2018120912:1090:14,PHI,31.46620000000007,1,0,4,0.1589006616623548,-0.639999999999997,-18.059999999999995,0.0,3.0,0.0,3,2,3,38.0,11:12:00,0
3656,2018120912:1554:14,PHI,36.01280000000003,0,0,7,0.1943753332148567,0.7300000000000004,-7.879999999999999,0.0,3.0,0.0,3,2,23,28.0,02:00:00,1
3657,2018120912:1804:14,PHI,144.38904999999988,3,2,4,0.0484801305916203,1.2999999999999972,-12.72,0.0,3.0,0.0,3,2,7,59.0,00:28:00,0
3658,2018120912:1946:14,PHI,-178.4520500000002,3,0,3,-0.0336224772985235,-5.840000000000003,-32.25,0.0,3.0,0.0,3,2,11,44.0,00:04:00,1
3659,2018120912:2072:14,DAL,0.0856999999998606,1,1,5,70.01166861154907,6.590000000000003,-6.039999999999992,0.0,6.0,0.0,3,3,9,84.0,13:40:00,1
3660,2018120912:2464:14,DAL,62.446950000000015,1,0,6,0.1120951463602305,4.110000000000007,-12.22999999999999,0.0,9.0,0.0,3,3,3,66.0,07:07:00,1
3661,2018120912:2659:14,PHI,-2.57030000000006,1,0,4,-1.9452982142161936,0.8299999999999983,-15.29,1.0,9.0,6.0,3,3,2,67.0,04:43:00,0
3663,2018120912:3450:14,DAL,62.89450000000011,1,1,5,0.0953978487785098,1.5899999999999963,-11.240000000000002,1.0,16.0,9.0,3,4,6,71.0,06:22:00,1
3664,2018120912:3546:14,PHI,83.35710000000009,3,3,4,0.0839760500305312,-1.8799999999999957,-13.069999999999991,0.0,16.0,9.0,3,4,14,93.0,05:42:00,1
3665,2018120912:4252:14,PHI,53.62600000000023,1,0,4,0.0932383545295188,-1.0699999999999932,-16.50999999999999,0.0,23.0,23.0,3,4,2,72.0,00:58:00,1
3666,2018120912:4670:14,PHI,-16.889650000000046,1,0,4,-0.2960392903346124,-0.5599999999999881,-17.539999999999978,0.0,23.0,23.0,3,5,9,50.0,06:31:00,0
3668,2018120913:379:14,OAK,187.9321,2,2,5,0.0372474952389719,8.639999999999986,0.6299999999999812,0.0,7.0,0.0,3,1,13,78.0,09:24:00,0
3669,2018120913:451:14,OAK,-5.988850000000042,1,0,6,-1.16883875869323,-0.3800000000000025,-17.050000000000004,0.0,7.0,0.0,3,1,6,55.0,07:54:00,1
3670,2018120913:619:14,PIT,-40.55550000000011,2,0,5,-0.17260297616846,0.9499999999999976,-15.020000000000003,0.0,7.0,0.0,3,1,21,101.0,04:37:00,1
3671,2018120913:837:14,OAK,20.50339999999997,0,0,6,0.2926343923446847,4.010000000000005,-4.209999999999994,2.0,7.0,0.0,3,2,4,34.0,15:00:00,0
3673,2018120913:1140:14,PIT,17.46685000000008,1,0,6,0.4007591523371397,7.350000000000005,-8.079999999999995,0.0,7.0,7.0,3,2,8,45.0,09:53:00,0
3674,2018120913:1209:14,PIT,-56.6287499999999,1,1,5,-0.1059532481292631,-2.200000000000001,-16.14,1.0,7.0,7.0,3,2,3,26.0,08:12:00,1
3675,2018120913:1568:14,PIT,-118.09834999999993,1,-1,6,-0.0592726316667422,-3.789999999999992,-20.939999999999984,0.0,10.0,7.0,3,2,14,75.0,03:09:00,1
3678,2018120913:2202:14,OAK,146.47999999999993,2,2,5,0.0477880939377389,6.529999999999994,-2.5900000000000105,1.0,10.0,14.0,3,3,10,50.0,12:47:00,1
3679,2018120913:2368:14,PIT,-2.211049999999944,3,2,4,-3.165916645937532,-3.4300000000000037,-19.960000000000008,0.0,10.0,14.0,3,3,25,100.0,10:03:00,1
3680,2018120913:3151:14,PIT,197.21555,4,3,3,0.0354941585488568,5.879999999999996,-9.510000000000003,0.0,10.0,14.0,3,4,15,49.0,14:56:00,1
3681,2018120913:3251:14,OAK,29.942699999999945,1,1,5,0.2003827310162413,-0.3999999999999986,-13.759999999999998,1.0,10.0,14.0,3,4,4,72.0,13:22:00,1
3682,2018120913:3425:14,PIT,-63.07779999999997,1,0,5,-0.0951206288107702,1.7300000000000075,-14.309999999999988,0.0,10.0,14.0,3,4,5,36.0,10:29:00,0
3683,2018120913:3501:14,PIT,-86.12215,0,0,7,-0.0812799030214642,-3.27,-13.599999999999998,0.0,10.0,14.0,3,4,8,27.0,09:08:00,1
3686,2018121000:177:14,SEA,-58.24219999999983,1,0,4,-0.0858484054517174,-1.2800000000000011,-16.24000000000001,2.0,0.0,0.0,3,1,9,70.0,11:39:00,1
3687,2018121000:480:14,SEA,-51.40360000000032,3,3,4,-0.1361772327229991,1.3199999999999914,-12.060000000000011,0.0,0.0,0.0,3,1,12,69.0,06:08:00,1
3688,2018121000:1219:14,MIN,150.69284999999985,2,2,3,0.0331800745688996,7.549999999999999,-1.9800000000000004,0.0,3.0,0.0,3,2,5,45.0,08:16:00,1
3689,2018121000:1511:14,MIN,359.20680000000004,3,3,3,0.0167034699788534,13.000000000000014,3.6200000000000183,0.0,3.0,0.0,3,2,6,56.0,03:10:00,1
3690,2018121000:2036:14,MIN,45.085499999999854,1,1,5,0.1330804804205347,4.370000000000006,-6.499999999999989,0.0,3.0,0.0,3,3,11,62.0,11:16:00,1
3691,2018121000:2212:14,SEA,509.57415000000015,3,3,4,0.0137369605581444,17.05000000000001,6.30000000000002,1.0,3.0,0.0,3,3,1,61.0,07:58:00,1
3692,2018121000:2502:14,SEA,64.33529999999996,0,0,7,0.1088049639933287,1.6600000000000037,-11.169999999999996,0.0,3.0,0.0,3,3,3,42.0,02:49:00,1
3693,2018121000:2688:14,MIN,-65.21275000000009,1,1,4,-0.0766721231660985,-0.3800000000000043,-11.830000000000007,0.0,3.0,0.0,3,4,8,41.0,01:29:00,1
3695,2018121000:3092:14,MIN,90.82900000000006,1,1,6,0.0770678968170958,2.079999999999984,-6.960000000000022,0.0,6.0,0.0,3,4,10,98.0,08:24:00,1
3696,2018121000:3290:14,SEA,219.03659999999985,3,3,4,0.0319581293719862,11.149999999999991,5.089999999999989,1.0,6.0,0.0,3,4,9,39.0,05:50:00,1
3697,2018121300:211:15,LAC,98.95894999999996,4,3,3,0.0707364013057939,0.039999999999992,-16.370000000000005,2.0,0.0,0.0,3,1,5,31.0,12:08:00,0
3699,2018121300:523:15,KC,118.7028,3,2,4,0.0589708077652759,3.609999999999992,-14.760000000000012,1.0,7.0,0.0,3,1,17,52.0,06:29:00,1
3701,2018121300:1331:15,LAC,55.02690000000001,2,1,5,0.1272105097688584,2.110000000000001,-13.379999999999995,1.0,14.0,7.0,3,2,3,42.0,08:18:00,1
3702,2018121300:1598:15,KC,105.46139999999988,1,1,6,0.0663749959700896,2.53,-9.479999999999992,1.0,14.0,7.0,3,2,2,35.0,02:18:00,0
3703,2018121300:1737:15,KC,7.048999999999523,1,0,5,0.8511845651866088,1.5600000000000025,-16.53,0.0,14.0,7.0,3,2,12,34.0,01:07:00,0
3704,2018121300:1956:15,LAC,33.63579999999996,5,3,2,0.2081115953834904,3.020000000000003,-14.859999999999992,0.0,14.0,7.0,3,2,10,61.0,00:26:00,1
3705,2018121300:2136:15,LAC,177.28304999999958,5,5,2,0.0394848802522295,12.459999999999988,3.089999999999982,0.0,14.0,7.0,3,3,6,80.0,14:20:00,0
3706,2018121300:2388:15,KC,114.43544999999985,1,1,5,0.0524313051593715,6.360000000000005,-6.809999999999992,0.0,21.0,7.0,3,3,3,50.0,08:47:00,0
3707,2018121300:2682:15,LAC,22.088250000000016,1,1,6,0.3169105746267809,-0.7100000000000009,-14.75,0.0,21.0,14.0,3,3,4,84.0,03:36:00,1
3708,2018121300:2847:15,KC,237.4255500000004,2,2,5,0.0294829263320648,7.730000000000011,-4.09999999999998,0.0,21.0,14.0,3,3,10,66.0,01:24:00,1
3709,2018121300:3075:15,LAC,510.73895000000016,4,3,2,0.0117476844090312,23.250000000000007,8.350000000000007,0.0,21.0,14.0,3,4,10,63.0,14:39:00,1
3710,2018121300:3168:15,LAC,14.65644999999995,1,0,4,0.3411467306203082,-0.8399999999999945,-15.45999999999999,0.0,21.0,14.0,3,4,10,58.0,13:48:00,0
3711,2018121300:3603:15,KC,174.61815000000018,2,1,5,0.0400874708614195,1.5899999999999963,-17.180000000000007,0.0,28.0,14.0,3,4,2,63.0,07:03:00,0
3713,2018121300:4161:15,KC,34.830499999999915,2,1,4,0.172262815635722,-0.039999999999992,-19.819999999999997,0.0,28.0,21.0,3,4,7,46.0,01:18:00,1
3715,2018121500:479:15,HOU,51.73340000000013,1,1,4,0.0966493599879379,3.0999999999999908,-10.090000000000014,0.0,0.0,3.0,3,1,7,45.0,07:12:00,0
3716,2018121500:579:15,HOU,89.57220000000001,1,0,7,0.0893134253708181,4.679999999999996,-11.090000000000009,0.0,0.0,3.0,3,1,3,31.0,04:51:00,0
3718,2018121500:1057:15,NYJ,31.923549999999977,1,0,6,0.2192738589536566,-1.0399999999999938,-15.929999999999987,0.0,3.0,3.0,3,2,5,24.0,14:56:00,0
3719,2018121500:1287:15,HOU,59.007150000000266,0,0,6,0.1016825927027482,1.7700000000000031,-6.569999999999993,1.0,3.0,6.0,3,2,4,69.0,10:42:00,0
3720,2018121500:1588:15,HOU,83.22694999999982,1,0,5,0.0720920326889308,7.229999999999997,-9.78,0.0,3.0,13.0,3,2,5,80.0,06:56:00,1
3721,2018121500:1722:15,NYJ,447.4367,3,2,4,0.0156446710786129,12.25,-0.9000000000000021,0.0,3.0,13.0,3,2,3,35.0,04:49:00,1
3722,2018121500:2350:15,HOU,241.9086500000001,3,3,4,0.0289365427817483,4.890000000000001,-8.910000000000004,1.0,9.0,16.0,3,3,10,60.0,12:04:00,0
3724,2018121500:2574:15,NYJ,48.57845000000009,2,0,5,0.1440968165925423,0.009999999999998,-16.650000000000002,0.0,15.0,16.0,3,3,20,95.0,07:19:00,1
3725,2018121500:2672:15,HOU,19.405099999999948,0,0,7,0.3607299112089099,-1.3200000000000005,-7.829999999999998,1.0,15.0,16.0,3,3,3,57.0,05:30:00,1
3726,2018121500:2795:15,NYJ,-16.775600000000026,0,0,6,-0.3576623190824763,0.6199999999999974,-11.330000000000002,0.0,15.0,16.0,3,3,6,89.0,04:05:00,1
3727,2018121500:2906:15,HOU,49.50339999999983,2,1,5,0.14140442878671,0.8799999999999901,-14.880000000000011,0.0,15.0,16.0,3,3,16,62.0,01:58:00,1
3728,2018121500:3329:15,HOU,143.93369999999987,3,2,4,0.0486335027863523,5.899999999999999,-10.430000000000009,0.0,15.0,19.0,3,4,8,69.0,09:53:00,0
3729,2018121500:3771:15,NYJ,316.29030000000006,1,0,6,0.022131567107812,8.18,-9.78,0.0,22.0,19.0,3,4,4,49.0,03:54:00,1
3730,2018121501:93:15,CLE,49.03395000000006,2,0,4,0.1223641986827492,0.379999999999999,-19.3,0.0,0.0,0.0,3,1,18,93.0,13:59:00,1
3731,2018121501:221:15,DEN,103.37089999999988,1,0,6,0.0677173169625107,8.559999999999999,-6.500000000000004,0.0,0.0,0.0,3,1,9,31.0,11:59:00,0
3732,2018121501:341:15,CLE,-186.7811,1,0,6,-0.0374770252450595,-1.6500000000000004,-16.87,2.0,0.0,7.0,3,1,9,84.0,11:07:00,1
3733,2018121501:427:15,DEN,78.96850000000006,0,0,5,0.0633163856474416,1.4699999999999918,-5.610000000000014,0.0,0.0,7.0,3,1,7,61.0,10:08:00,1
3734,2018121501:548:15,CLE,74.14419999999996,1,0,6,0.0944106214646594,1.269999999999996,-14.900000000000006,0.0,0.0,7.0,3,1,6,94.0,08:36:00,0
3735,2018121501:690:15,CLE,-69.18684999999999,2,1,4,-0.0867216819381139,-4.670000000000002,-21.82,0.0,0.0,7.0,3,1,10,62.0,06:25:00,0
3736,2018121501:975:15,DEN,348.6373000000001,4,2,3,0.0200781729321561,18.46000000000001,1.2000000000000242,0.0,7.0,7.0,3,1,13,75.0,01:48:00,0
3737,2018121501:1044:15,DEN,77.79465000000016,1,0,6,0.0899804806628731,1.6300000000000026,-16.229999999999997,2.0,7.0,7.0,3,1,5,50.0,00:12:00,1
3738,2018121501:1171:15,CLE,5.511449999999968,1,0,7,1.4515236462274077,2.759999999999998,-11.550000000000004,0.0,7.0,7.0,3,2,3,68.0,13:04:00,0
3739,2018121501:1356:15,CLE,-22.763750000000016,0,0,5,-0.2196474658173629,-3.0200000000000067,-15.320000000000013,0.0,7.0,7.0,3,2,9,26.0,08:26:00,1
3740,2018121501:1672:15,DEN,103.47744999999958,1,1,5,0.0579836476449702,2.109999999999985,-11.240000000000023,0.0,10.0,7.0,3,2,10,32.0,05:02:00,1
3741,2018121501:1907:15,CLE,172.0974,1,-1,6,0.0406746412206111,6.020000000000007,-10.829999999999991,0.0,10.0,10.0,3,2,10,29.0,01:50:00,1
3742,2018121501:2012:15,DEN,249.1656,4,3,3,0.0280937657525758,9.559999999999992,-8.150000000000013,0.0,10.0,10.0,3,2,9,89.0,01:35:00,1
3743,2018121501:2144:15,CLE,90.46865000000072,2,0,5,0.077374869637161,0.960000000000008,-16.359999999999985,0.0,10.0,10.0,3,2,6,83.0,01:08:00,1
3744,2018121501:2439:15,DEN,49.26744999999983,1,0,6,0.1420816380795033,1.3599999999999923,-15.650000000000013,1.0,10.0,10.0,3,3,2,75.0,13:39:00,0
3745,2018121501:2586:15,DEN,23.695999999999746,1,0,5,0.253207292370023,2.0,-15.380000000000004,0.0,10.0,10.0,3,3,1,49.0,09:36:00,0
3746,2018121501:2669:15,DEN,30.117700000000013,1,0,4,0.166015333176172,0.4799999999999969,-19.640000000000008,2.0,10.0,10.0,3,3,3,45.0,07:47:00,1
3747,2018121501:3059:15,CLE,94.9532999999998,1,-1,6,0.0737204499475006,4.689999999999998,-12.97,0.0,10.0,10.0,3,3,8,34.0,01:50:00,1
